x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
10.737998, -59.59262, 0, intermediate, beginner,W,W,Y,W,W,B,W,W,G,B,B,W,G,G,W,G,R,B,O,R,Y,R,R,B,O,O,W,G,O,R,G,O,R,Y,O,R,R,G,O,Y,Y,Y,Y,Y,B,O,O,R,B,B,Y,G,G,B
19.254362, -52.9045, 0, intermediate, beginner,W,W,W,W,W,W,W,W,B,B,B,O,G,G,Y,G,R,B,O,R,O,O,R,R,W,B,Y,G,O,R,G,O,R,Y,O,R,R,G,R,Y,Y,Y,Y,Y,B,O,O,Y,B,B,B,G,G,G
16.206308, -47.901863, 0, intermediate, beginner,W,W,W,W,W,W,W,W,B,B,B,O,G,G,Y,G,G,Y,O,R,B,O,R,R,W,B,G,Y,O,R,O,O,R,O,O,R,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,G,G,G
8.264905, -54.922806, 0, intermediate, beginner,W,W,Y,W,W,B,W,W,G,B,B,W,G,G,W,G,G,B,B,R,G,R,R,B,O,O,W,Y,O,R,O,O,R,O,O,R,Y,Y,O,Y,Y,Y,B,Y,Y,O,R,R,B,B,G,G,G,R
10.254726, -56.70868, 0, intermediate, beginner,W,W,Y,W,W,B,W,W,G,B,B,W,G,G,W,W,B,G,B,R,O,R,R,R,O,O,R,G,O,R,G,O,R,B,O,R,O,Y,Y,Y,Y,Y,Y,Y,B,O,O,Y,B,B,G,G,G,R
19.561157, -50.55464, 0, intermediate, beginner,W,W,W,W,W,W,W,W,G,B,B,Y,G,G,Y,W,B,B,O,R,B,O,R,R,R,R,O,G,O,R,G,O,R,B,O,R,O,Y,Y,Y,Y,G,Y,Y,R,O,O,Y,B,B,B,G,G,G
13.422099, -46.117172, 0, intermediate, beginner,W,W,W,W,W,W,W,W,G,B,B,Y,G,G,Y,G,G,B,O,R,B,O,R,B,R,R,W,Y,O,R,O,O,R,O,O,R,Y,Y,O,Y,Y,Y,R,G,Y,B,R,O,B,B,B,G,G,G
6.0918446, -55.525543, 0, intermediate, beginner,W,W,O,W,W,B,W,W,G,B,B,W,G,G,W,G,G,G,B,B,W,R,R,R,O,O,R,Y,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,R,G,B,B,R,O,B,B,Y,G,G,Y
8.243759, -57.64825, 0, intermediate, beginner,W,W,O,W,W,B,W,W,G,B,B,W,G,G,W,R,R,W,B,B,B,R,R,R,O,O,O,G,O,R,G,O,R,G,O,R,Y,Y,B,Y,Y,G,Y,Y,R,O,O,Y,B,B,Y,G,G,Y
28.912003, -41.30411, 0, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,R,R,R,O,R,B,O,R,B,O,R,B,G,O,R,G,O,R,G,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,G,G,G
27.371658, -23.431763, 0, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
34.0689, -21.17378, 0, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
-39.69162, 34.03001, 1, start, fridrich,O,G,R,G,W,R,W,R,Y,O,Y,R,G,G,W,B,Y,Y,B,B,O,B,R,B,G,R,B,G,W,W,Y,O,R,R,O,B,Y,O,O,B,Y,W,W,G,Y,R,Y,G,O,B,O,G,W,W
-39.737103, 34.053074, 1, intermediate, fridrich,O,G,R,G,W,R,G,R,B,R,W,Y,Y,G,Y,O,G,B,B,B,O,B,R,B,O,O,Y,G,W,W,Y,O,R,W,R,Y,B,O,R,B,Y,W,W,G,Y,R,Y,G,O,B,O,G,W,W
-39.790207, 34.08032, 1, intermediate, fridrich,O,G,Y,G,W,Y,G,R,B,R,W,R,Y,G,W,O,G,Y,O,B,B,O,R,B,Y,B,O,G,W,W,Y,O,R,W,R,Y,B,O,G,B,Y,O,W,G,W,R,Y,R,O,B,R,G,W,B
-39.604057, 34.014538, 1, intermediate, fridrich,G,G,O,R,W,G,B,Y,Y,Y,O,O,Y,G,W,O,G,Y,G,B,B,W,R,B,B,B,O,G,W,R,Y,O,W,W,R,R,B,O,G,B,Y,O,W,G,W,R,Y,R,O,B,R,Y,R,W
-39.511086, 33.96932, 1, intermediate, fridrich,G,G,R,R,W,R,B,Y,W,Y,O,O,Y,G,G,O,G,Y,B,B,O,B,R,B,G,W,B,G,W,R,Y,O,W,W,R,R,B,O,O,B,Y,W,W,G,Y,R,Y,G,O,B,O,Y,R,W
-39.186554, 33.834167, 1, intermediate, fridrich,G,G,R,R,W,R,O,O,B,Y,G,O,G,G,Y,O,O,Y,B,B,O,B,R,B,W,R,R,G,W,R,Y,O,W,G,W,B,W,Y,B,B,Y,W,W,G,Y,R,Y,G,O,B,O,Y,R,W
-38.32849, 33.450817, 1, intermediate, fridrich,G,G,R,R,W,R,O,O,B,Y,G,O,G,G,Y,R,B,O,B,B,R,B,R,Y,W,R,G,O,W,R,O,O,W,Y,W,B,B,W,Y,Y,Y,G,W,B,W,G,Y,G,O,B,O,Y,R,W
-38.134644, 33.457523, 1, intermediate, fridrich,G,G,O,R,W,Y,O,O,O,Y,G,Y,G,G,G,R,B,W,W,B,B,R,R,B,G,Y,R,O,W,R,O,O,W,Y,W,B,B,W,G,Y,Y,O,W,B,W,G,Y,R,O,B,R,Y,R,B
-37.962914, 33.34142, 1, intermediate, fridrich,O,R,G,O,W,G,O,Y,O,G,R,W,G,G,G,R,B,W,Y,B,B,R,R,B,B,Y,R,O,W,Y,O,O,G,Y,W,Y,B,W,G,Y,Y,O,W,B,W,G,Y,R,O,B,R,B,W,R
-37.87291, 33.12246, 1, intermediate, fridrich,O,R,R,O,W,R,O,Y,R,G,R,G,G,G,G,R,B,O,B,B,R,B,R,Y,Y,R,B,O,W,Y,O,O,G,Y,W,Y,B,W,W,Y,Y,G,W,B,W,G,Y,G,O,B,O,B,W,W
-37.591637, 32.740433, 1, intermediate, fridrich,O,R,R,O,W,R,W,W,B,O,B,R,G,G,G,G,R,G,B,B,R,B,R,Y,Y,W,Y,O,W,Y,O,O,G,Y,R,B,R,Y,O,Y,Y,G,W,B,W,G,Y,G,O,B,O,B,W,W
-37.156258, 32.11938, 1, intermediate, fridrich,O,R,R,O,W,R,W,W,B,O,B,R,G,G,G,Y,Y,R,B,B,G,B,R,Y,Y,W,G,G,W,Y,R,O,G,G,R,B,O,G,W,Y,Y,B,R,Y,W,Y,O,O,O,B,O,B,W,W
-36.87778, 31.688267, 1, intermediate, fridrich,O,R,R,O,W,R,Y,W,G,R,G,R,B,G,Y,O,G,Y,B,B,G,B,R,Y,W,G,O,G,W,Y,R,O,G,W,W,B,B,R,G,Y,Y,B,R,Y,W,Y,O,O,O,B,O,B,W,W
-36.672707, 31.547005, 1, intermediate, fridrich,O,R,R,O,W,Y,Y,W,Y,R,G,G,B,G,B,O,G,W,W,B,B,G,R,B,O,Y,G,G,W,Y,R,O,G,W,W,B,B,R,O,Y,Y,O,R,Y,W,Y,O,R,O,B,R,B,W,G
-36.705345, 31.433926, 1, intermediate, fridrich,Y,O,O,W,W,R,Y,Y,R,O,G,W,B,G,B,O,G,W,B,B,B,W,R,B,G,Y,G,G,W,R,R,O,G,W,W,G,B,R,O,Y,Y,O,R,Y,W,Y,O,R,O,B,R,B,G,Y
-36.890766, 31.44649, 1, intermediate, fridrich,Y,O,R,W,W,R,Y,Y,Y,O,G,O,B,G,R,O,G,R,B,B,G,B,R,Y,B,W,G,G,W,R,R,O,G,W,W,G,B,R,W,Y,Y,B,R,Y,W,Y,O,O,O,B,O,B,G,W
-37.03468, 31.349316, 1, intermediate, fridrich,Y,O,R,W,W,R,W,R,B,R,G,O,R,G,B,O,G,O,B,B,G,B,R,Y,W,W,G,G,W,R,R,O,G,B,W,G,Y,Y,Y,Y,Y,B,R,Y,W,Y,O,O,O,B,O,B,G,W
-37.77829, 30.74322, 1, intermediate, fridrich,Y,O,R,W,W,R,W,R,B,R,G,O,R,G,B,G,Y,G,B,B,Y,B,R,O,W,W,O,O,W,R,G,O,G,O,W,G,Y,B,W,Y,Y,Y,Y,Y,R,B,R,G,O,B,O,B,G,W
-38.40676, 30.383434, 1, intermediate, fridrich,Y,O,R,W,W,R,W,W,O,O,B,G,G,G,Y,R,R,G,B,B,Y,B,R,O,W,B,Y,O,W,R,G,O,G,W,R,B,G,W,O,Y,Y,Y,Y,Y,R,B,R,G,O,B,O,B,G,W
-38.664085, 30.464935, 1, intermediate, fridrich,Y,O,G,W,W,Y,W,W,G,O,B,O,G,G,Y,R,R,R,W,B,B,B,R,B,Y,O,Y,O,W,R,G,O,G,W,R,B,G,W,G,Y,Y,O,Y,Y,W,B,R,R,O,B,R,B,G,O
-38.74697, 30.419746, 1, intermediate, fridrich,W,W,Y,W,W,O,G,Y,G,Y,B,W,G,G,Y,R,R,R,B,B,B,G,R,B,O,O,Y,O,W,O,G,O,B,W,R,O,G,W,G,Y,Y,O,Y,Y,W,B,R,R,O,B,R,B,G,R
-38.607708, 29.980684, 1, intermediate, fridrich,W,W,R,W,W,R,G,Y,R,Y,B,Y,G,G,O,R,R,G,B,B,Y,B,R,O,B,G,O,O,W,O,G,O,B,W,R,O,G,W,W,Y,Y,Y,Y,Y,R,B,R,G,O,B,O,B,G,W
-10.987254, -37.707264, 1, intermediate, fridrich,W,W,R,W,W,R,W,W,G,G,R,R,O,G,G,Y,B,Y,B,B,Y,B,R,O,W,R,O,O,W,O,G,O,B,B,G,O,R,Y,G,Y,Y,Y,Y,Y,R,B,R,G,O,B,O,B,G,W
-11.100464, -37.656265, 1, intermediate, fridrich,W,W,R,W,W,R,W,W,G,G,R,R,O,G,G,G,R,B,B,B,B,B,R,G,W,R,O,O,W,O,O,O,B,Y,G,O,R,Y,Y,Y,Y,Y,G,Y,R,Y,B,Y,O,B,O,B,G,W
-38.7012, 29.643011, 1, intermediate, fridrich,W,W,R,W,W,R,Y,Y,R,B,R,G,G,G,O,R,R,G,B,B,B,B,R,G,Y,G,O,O,W,O,O,O,B,W,R,O,G,W,W,Y,Y,Y,G,Y,R,Y,B,Y,O,B,O,B,G,W
-38.807156, 29.251814, 1, intermediate, fridrich,R,R,R,W,W,Y,W,W,Y,O,B,O,G,G,O,R,R,G,G,B,B,R,R,G,B,G,O,O,W,W,O,O,G,W,R,B,G,W,W,Y,Y,Y,G,Y,R,Y,B,Y,O,B,O,B,B,Y
-38.829865, 29.185076, 1, intermediate, fridrich,R,R,W,W,W,Y,W,W,R,O,B,Y,G,G,O,R,R,Y,O,G,B,G,R,R,B,B,G,O,W,W,O,O,G,W,R,B,G,W,R,Y,Y,Y,G,Y,Y,Y,B,O,O,B,O,B,B,G
-38.75241, 29.46363, 1, intermediate, fridrich,W,W,R,W,W,R,R,Y,W,B,G,O,G,G,O,R,R,Y,B,G,B,B,R,R,G,B,G,O,W,O,O,O,B,W,R,Y,G,W,R,Y,Y,Y,G,Y,Y,Y,B,O,O,B,O,B,G,W
-11.73463, -37.40762, 1, checkpoint, fridrich,W,W,R,W,W,R,R,W,G,Y,R,R,O,G,G,O,G,B,B,G,B,B,R,R,W,R,Y,O,W,O,O,O,B,G,B,G,W,Y,R,Y,Y,Y,G,Y,Y,Y,B,O,O,B,O,B,G,W
-12.1395235, -37.196674, 1, intermediate, fridrich,G,W,R,R,W,W,R,W,W,W,G,B,O,G,G,O,G,B,G,G,B,B,R,R,O,R,Y,O,W,W,O,O,B,G,B,B,W,Y,R,Y,Y,Y,G,Y,Y,Y,B,O,O,B,O,R,R,Y
-13.033948, -37.97795, 1, intermediate, fridrich,G,W,B,R,W,G,R,W,B,W,G,R,O,G,Y,O,G,Y,O,B,G,R,R,G,Y,R,B,O,W,W,O,O,B,G,B,B,W,Y,O,Y,Y,O,G,Y,Y,Y,B,R,O,B,W,R,R,W
-12.907249, -37.872437, 1, intermediate, fridrich,B,W,R,G,W,R,B,W,G,W,R,R,O,G,Y,O,G,Y,B,B,G,B,R,G,W,R,B,O,W,Y,O,O,R,G,B,O,W,Y,O,Y,Y,O,G,Y,Y,Y,B,R,O,B,W,R,G,W
-12.27029, -37.194588, 1, intermediate, fridrich,B,W,R,G,W,W,B,W,W,W,R,R,O,G,R,O,G,G,G,G,B,B,R,R,B,B,W,O,W,Y,O,O,R,G,B,O,W,Y,R,Y,Y,Y,G,Y,Y,Y,B,O,O,B,O,R,G,Y
-12.332512, -37.11257, 1, intermediate, fridrich,B,G,B,W,W,W,W,W,R,B,B,G,O,G,R,O,G,G,R,G,B,G,R,R,Y,B,W,O,W,W,O,O,R,G,B,R,W,Y,R,Y,Y,Y,G,Y,Y,Y,B,O,O,B,O,O,R,Y
-12.988732, -37.894596, 1, intermediate, fridrich,B,G,G,W,W,R,W,W,G,B,B,R,O,G,Y,O,G,Y,Y,G,R,B,R,G,W,R,B,O,W,W,O,O,R,G,B,R,W,Y,O,Y,Y,O,G,Y,Y,Y,B,B,O,B,W,O,R,R
-13.041648, -37.986214, 1, intermediate, fridrich,W,W,B,W,W,G,G,R,G,W,B,Y,O,G,Y,O,G,Y,O,G,R,R,R,G,R,R,B,O,W,B,O,O,B,G,B,R,W,Y,O,Y,Y,O,G,Y,Y,Y,B,B,O,B,W,R,R,W
-12.245728, -37.13957, 1, intermediate, fridrich,W,W,B,W,W,W,G,R,W,W,B,B,O,G,G,O,G,G,R,G,B,G,R,R,O,R,R,O,W,B,O,O,B,G,B,R,W,Y,Y,Y,Y,Y,G,Y,Y,Y,B,O,O,B,O,R,R,Y
13.727718, -35.122494, 1, intermediate, fridrich,O,W,B,W,W,W,G,R,W,W,B,B,O,G,G,O,G,G,W,W,B,G,R,R,O,R,R,Y,Y,G,O,O,B,G,B,R,W,Y,Y,Y,Y,Y,B,G,R,O,O,Y,B,B,R,Y,O,R
13.716418, -35.099842, 1, intermediate, fridrich,G,W,O,R,W,W,W,W,B,O,G,W,O,G,G,O,G,G,Y,W,B,O,R,R,R,R,R,Y,Y,W,O,O,B,G,B,B,W,Y,Y,Y,Y,Y,B,G,R,O,O,Y,B,B,R,R,B,G
43.12701, -5.4590354, 1, intermediate, fridrich,R,G,B,R,W,W,W,W,B,O,G,W,O,G,G,O,G,G,Y,Y,W,O,R,R,R,R,R,Y,W,B,O,O,B,G,B,B,W,Y,Y,Y,Y,Y,O,W,G,G,B,R,R,B,B,Y,O,O
43.112175, -5.524186, 1, intermediate, fridrich,W,R,R,W,W,G,B,W,B,R,O,Y,O,G,G,O,G,G,Y,Y,W,O,R,R,O,R,R,Y,W,O,O,O,G,G,B,W,W,Y,Y,Y,Y,Y,O,W,G,G,B,R,R,B,B,B,B,B
37.4376, 8.063523, 1, intermediate, fridrich,Y,W,O,W,W,G,B,W,B,R,O,Y,O,G,G,O,G,G,W,R,R,O,R,R,O,R,R,G,W,O,O,O,G,G,B,W,W,Y,Y,Y,Y,Y,W,Y,Y,R,B,B,B,B,B,G,R,B
37.27218, 8.110941, 1, intermediate, fridrich,B,W,B,G,W,W,O,W,Y,B,R,G,O,G,G,O,G,G,W,R,R,G,R,R,O,R,R,G,W,O,O,O,O,G,B,W,W,Y,Y,Y,Y,Y,W,Y,Y,R,B,B,B,B,B,Y,O,R
38.584866, -0.3667837, 1, intermediate, fridrich,B,W,B,O,W,W,O,W,Y,W,R,G,Y,G,G,W,G,G,W,R,R,G,R,R,O,R,R,O,O,W,W,O,B,G,O,G,R,Y,Y,B,Y,Y,Y,Y,Y,B,B,B,G,B,B,O,O,R
33.390736, 1.4998335, 1, intermediate, fridrich,Y,W,O,W,W,O,B,W,B,R,O,O,Y,G,G,W,G,G,G,R,R,B,R,R,W,R,R,O,O,O,W,O,G,G,O,W,R,Y,Y,B,Y,Y,Y,Y,Y,B,B,B,G,B,B,G,R,W
16.270514, 13.767005, 1, intermediate, fridrich,B,W,O,G,W,O,G,W,B,Y,O,O,W,G,G,B,G,G,G,R,R,B,R,R,W,R,R,G,W,O,O,O,O,W,G,O,R,Y,Y,Y,Y,Y,W,Y,Y,R,B,B,B,B,B,Y,R,W
8.918253, -2.6100416, 1, intermediate, fridrich,G,W,O,G,W,O,G,W,B,Y,O,O,W,G,G,B,G,G,B,W,O,B,R,R,W,R,R,Y,Y,W,O,O,O,W,G,O,R,Y,Y,Y,Y,Y,R,R,G,B,B,W,B,B,R,R,B,Y
7.577008, -30.365234, 1, intermediate, fridrich,O,O,B,W,W,W,G,G,G,W,O,O,W,G,G,B,G,G,O,W,O,O,R,R,Y,R,R,Y,Y,Y,O,O,B,W,G,R,R,Y,Y,Y,Y,Y,R,R,G,B,B,W,B,B,R,B,B,W
20.60019, -5.6905203, 1, intermediate, fridrich,O,W,O,W,W,W,G,G,G,W,O,O,W,G,G,B,G,G,G,R,R,O,R,R,Y,R,R,O,O,B,O,O,B,W,G,R,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,W
18.771786, -2.6360118, 1, intermediate, fridrich,G,W,O,G,W,W,G,W,O,Y,O,G,W,G,G,B,G,G,W,R,R,R,R,R,W,R,R,O,O,W,O,O,O,W,G,O,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,B
21.134027, 19.898548, 1, intermediate, fridrich,B,W,O,B,W,W,R,W,O,G,O,G,G,G,G,G,G,G,W,R,R,R,R,R,W,R,R,W,O,O,G,O,O,O,O,W,Y,Y,Y,W,Y,Y,B,Y,Y,R,B,B,Y,B,B,Y,B,B
24.984503, 43.68304, 1, intermediate, fridrich,B,W,O,B,W,W,W,R,R,G,G,G,O,G,G,G,G,G,W,R,R,R,R,R,Y,Y,Y,W,O,O,G,O,O,R,W,O,W,O,O,W,Y,Y,B,Y,Y,R,B,B,Y,B,B,Y,B,B
29.989313, 41.14856, 1, intermediate, fridrich,G,W,O,O,W,W,G,R,R,W,G,G,W,G,G,B,G,G,W,R,R,R,R,R,Y,Y,Y,O,O,O,O,O,W,W,G,R,R,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,B
28.354292, -5.1227813, 1, checkpoint, fridrich,G,W,O,O,W,W,W,G,R,B,W,W,G,G,G,G,G,G,W,R,R,R,R,R,G,R,R,O,O,O,O,O,W,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,B
35.257607, -3.770863, 1, intermediate, fridrich,W,O,G,G,W,W,R,W,O,G,R,W,G,G,G,G,G,G,W,R,R,B,R,R,B,R,R,O,O,B,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,O
-12.51382, 58.1345, 1, intermediate, fridrich,W,O,G,G,W,W,O,O,W,G,G,G,G,G,R,G,G,W,W,R,R,B,R,R,R,W,O,O,O,B,O,O,W,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,O
-47.19567, 43.987587, 1, intermediate, fridrich,W,O,G,G,W,R,O,O,W,G,G,B,G,G,Y,G,G,Y,R,B,W,W,R,R,O,R,R,O,O,B,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,R,W,W
-54.574135, 33.984554, 1, intermediate, fridrich,O,G,W,O,W,O,W,R,G,O,W,R,G,G,Y,G,G,Y,R,B,W,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,B,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,Y,W,B
-23.790365, 50.54152, 1, intermediate, fridrich,O,G,G,O,W,W,W,R,B,O,W,W,G,G,O,G,G,G,W,R,R,B,R,R,R,W,W,O,O,G,O,O,G,Y,Y,B,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,O
-8.758797, 58.0286, 1, intermediate, fridrich,G,W,B,G,W,R,O,O,W,G,G,B,G,G,O,G,G,G,W,R,R,W,R,R,O,W,W,O,O,O,O,O,W,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,R
26.725174, -5.9615364, 1, intermediate, fridrich,G,W,B,G,W,R,O,W,W,B,O,G,G,G,G,G,G,G,W,R,R,W,R,R,R,R,R,O,O,O,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,R
32.03188, -5.3606095, 1, intermediate, fridrich,O,G,G,W,W,W,W,R,B,R,W,W,G,G,G,G,G,G,W,R,R,B,R,R,R,R,R,O,O,B,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,O
-16.141968, 62.30067, 1, intermediate, fridrich,O,G,G,W,W,W,O,O,G,G,G,R,G,G,W,G,G,W,W,R,R,B,R,R,W,R,B,O,O,B,O,O,O,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,O
-46.548622, 47.04969, 1, intermediate, fridrich,O,G,R,W,W,W,O,O,W,G,G,R,G,G,Y,G,G,Y,W,B,W,R,R,R,B,R,R,O,O,B,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,W,W,G
-56.193268, 31.530384, 1, intermediate, fridrich,O,W,O,O,W,G,W,W,R,B,R,W,G,G,Y,G,G,Y,W,B,W,W,R,R,G,R,R,O,O,G,O,O,G,Y,Y,R,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,Y,O,B
-23.299606, 47.0905, 1, intermediate, fridrich,O,W,G,O,W,W,W,W,B,B,R,O,G,G,G,G,G,R,W,R,R,B,R,R,W,W,G,O,O,G,O,O,G,Y,Y,R,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,O
-9.018021, 62.905792, 1, intermediate, fridrich,G,W,B,W,W,W,O,O,W,G,G,R,G,G,G,G,G,R,O,R,R,R,R,R,B,W,G,O,O,O,O,O,O,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W
31.821283, -9.585385, 1, checkpoint, fridrich,G,W,B,W,W,W,B,W,G,R,G,R,G,G,G,G,G,G,O,R,R,R,R,R,W,R,R,O,O,O,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W
-23.222311, -51.92903, 1, intermediate, fridrich,G,W,R,W,W,G,B,W,G,R,G,Y,G,G,Y,G,G,Y,W,R,O,R,R,R,R,R,R,O,O,O,O,O,O,O,O,W,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,W,B,G
-37.483322, -46.9641, 1, intermediate, fridrich,B,W,G,W,W,W,G,G,R,R,R,W,G,G,Y,G,G,Y,W,R,O,B,R,R,G,R,R,O,O,R,O,O,G,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,W,O,O
-35.85517, -30.507462, 1, intermediate, fridrich,B,W,B,W,W,W,G,G,O,R,R,G,G,G,W,G,G,R,O,R,R,R,R,R,W,B,G,O,O,R,O,O,G,O,O,Y,Y,Y,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,W
-53.87455, -14.261366, 1, intermediate, fridrich,G,W,B,G,W,W,O,W,B,W,R,O,G,G,W,G,G,R,W,R,R,O,R,R,W,B,G,O,O,R,O,O,R,O,O,G,Y,Y,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,R
-55.153988, -37.970955, 1, intermediate, fridrich,G,W,O,G,W,W,O,W,R,W,R,W,G,G,Y,G,G,Y,W,O,W,B,R,R,G,R,R,O,O,R,O,O,R,O,O,G,Y,Y,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,Y,G,B
-15.82565, -53.054333, 1, intermediate, fridrich,R,W,O,W,W,G,O,W,G,B,G,Y,G,G,Y,G,G,Y,G,O,W,R,R,R,R,R,R,O,O,G,O,O,B,O,O,W,Y,Y,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,W,R,W
37.224422, -8.645674, 1, checkpoint, fridrich,R,W,B,W,W,W,O,W,W,B,G,O,G,G,G,G,G,G,W,R,R,O,R,R,G,R,R,O,O,G,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,R
31.061775, -5.1716833, 1, intermediate, fridrich,O,W,R,W,W,W,W,W,B,G,O,W,G,G,G,G,G,G,W,R,R,R,R,R,R,R,R,O,O,B,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,G
-18.941217, -53.685635, 1, intermediate, fridrich,O,W,W,W,W,G,W,W,G,G,O,Y,G,G,Y,G,G,Y,R,R,W,R,R,R,R,R,R,O,O,B,O,O,G,O,O,O,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,W,B,B
-41.176075, -47.033855, 1, intermediate, fridrich,W,W,O,W,W,W,G,G,W,R,R,R,G,G,Y,G,G,Y,W,R,W,B,R,R,B,R,R,O,O,G,O,O,O,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,O,G,B
-39.404602, -30.704844, 1, intermediate, fridrich,W,W,R,W,W,W,G,G,B,R,R,O,G,G,W,G,G,W,W,R,R,R,R,R,W,B,B,O,O,G,O,O,O,O,O,Y,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,G
-54.120644, -17.745178, 1, intermediate, fridrich,G,W,W,G,W,W,B,W,R,W,R,W,G,G,W,G,G,W,O,R,R,G,R,R,G,B,B,O,O,R,O,O,R,O,O,O,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,G
-53.03931, -35.159042, 1, intermediate, fridrich,G,W,W,G,W,W,B,W,W,W,R,R,G,G,Y,G,G,Y,G,G,O,B,R,R,B,R,R,O,O,R,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,Y,O,R
-13.575726, -47.507195, 1, intermediate, fridrich,W,W,B,W,W,G,W,W,G,R,O,Y,G,G,Y,G,G,Y,O,G,O,R,R,R,R,R,R,O,O,B,O,O,B,O,O,G,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,R,R,W
30.562077, -23.333746, 1, checkpoint, fridrich,W,W,W,W,W,W,W,W,W,R,O,B,G,G,G,G,G,G,O,R,R,G,R,R,O,R,R,O,O,B,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,G
29.223713, -22.107605, 1, intermediate, fridrich,W,W,W,W,W,W,W,W,W,O,G,O,G,G,G,G,G,G,R,R,R,R,R,R,G,R,R,O,O,R,O,O,O,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,B
52.07504, -23.950552, 1, intermediate, fridrich,O,W,W,G,W,W,G,W,W,Y,G,O,Y,G,G,Y,G,G,R,R,R,R,R,R,G,R,R,R,O,B,O,O,O,O,O,O,B,Y,Y,B,Y,Y,G,Y,Y,W,B,B,W,B,B,W,B,B
